"x","y","treecover","SR_B1","SR_B2","SR_B3","SR_B4","SR_B5","SR_B7","NDVI","kNDVI","SAVI","NDWI","EVI","Greenness","Brightness"
-99.4021196462198,19.3657395313216,0,0.0278237499296665,0.0564925000071526,0.0462212488055229,0.292923748493195,0.161817491054535,0.0785199999809265,0.72742486000061,1,0.440989047288895,-0.676646411418915,0.452973276376724,0.169579014182091,0.303474396467209
-98.8477692843896,19.3059117333992,0,0.081545002758503,0.111630000174046,0.123482502996922,0.246215000748634,0.198392495512962,0.148699998855591,0.331980854272842,1,0.211681351065636,-0.376098603010178,0.223065227270126,0.0615549087524414,0.373393654823303
-98.9251142303523,18.9606891697121,5,0.0442274995148182,0.0688399970531464,0.0759624987840652,0.228477492928505,0.192369997501373,0.107037499547005,0.500968992710114,1,0.28438726067543,-0.536926031112671,0.281903475522995,0.0999398529529572,0.308582127094269
-99.0525851691689,19.0585157041527,0,0.0323750004172325,0.0586649999022484,0.0405149981379509,0.175485000014305,0.128542497754097,0.0598200000822544,0.624861121177673,1,0.282758384943008,-0.498910963535309,0.286983996629715,0.083711102604866,0.218523144721985
-99.3797515956452,19.1167265345636,9,0.0270950011909008,0.0382187515497208,0.035097498446703,0.170438751578331,0.113252505660057,0.0659250020980835,0.658478736877441,1,0.287741243839264,-0.633669972419739,0.287272810935974,0.0870646238327026,0.199211567640305
-98.8305216309345,19.2196734661237,0,0.0690049976110458,0.091499999165535,0.127112492918968,0.20864999294281,0.210409998893738,0.199794992804527,0.242842793464661,0.999984920024872,0.146340921521187,-0.390304833650589,0.140215650200844,0.0368435271084309,0.357572287321091
-99.3891839061285,18.9943759928666,12,0.0274250004440546,0.0511850006878376,0.0516524985432625,0.258920013904572,0.178042501211166,0.0984300002455711,0.667372345924377,1,0.383557617664337,-0.669885993003845,0.380126714706421,0.142691522836685,0.296416044235229
-99.1161858912845,18.9768588448262,0,0.0685925036668777,0.0943325012922287,0.0859175026416779,0.284577488899231,0.180517494678497,0.09774249792099,0.536201536655426,1,0.342322438955307,-0.502084910869598,0.386306017637253,0.118963144719601,0.353858590126038
-98.9695808369162,19.1409810472349,3,0.0490950010716915,0.0699400007724762,0.0702150017023087,0.214864999055862,0.190775007009506,0.128075003623962,0.507401406764984,1,0.276373088359833,-0.508856952190399,0.285206139087677,0.0848826542496681,0.304958641529083
-98.8825340858851,19.0892380868696,0,0.0723462551832199,0.103806249797344,0.132791250944138,0.218495011329651,0.219388753175735,0.177602499723434,0.243971288204193,0.999986469745636,0.151013404130936,-0.355843365192413,0.145492851734161,0.0422929488122463,0.370245784521103
-99.0908534002724,18.9889861011618,5,0.0595037490129471,0.0837862491607666,0.091169998049736,0.301118731498718,0.233221262693405,0.144038751721382,0.53518933057785,1,0.352938562631607,-0.564639329910278,0.37441086769104,0.133050501346588,0.39284473657608
-99.4409268664937,19.1795187729236,0,0.0561624988913536,0.0891899988055229,0.100519999861717,0.258590012788773,0.238487496972084,0.156619995832443,0.4401715695858,1,0.27598911523819,-0.487089574337006,0.274333506822586,0.0982623025774956,0.37687674164772
-99.068754844283,19.0450409748909,5,0.0373799987137318,0.0700500011444092,0.0636425018310547,0.23480249941349,0.206119999289513,0.115479998290539,0.573505997657776,1,0.321550011634827,-0.540433466434479,0.320210725069046,0.111092805862427,0.314023822546005
-99.0932788515395,19.1849086646283,0,0.0430174991488457,0.0690049976110458,0.0743400007486343,0.226304993033409,0.173559993505478,0.10249999910593,0.505463242530823,1,0.284704834222794,-0.532660603523254,0.281476348638535,0.0986826866865158,0.29594361782074
-99.4296080939138,19.1787102891679,0,0.088529996573925,0.111299999058247,0.131815001368523,0.186402499675751,0.188767492771149,0.174604997038841,0.171541467308998,0.994455337524414,0.100072719156742,-0.252273678779602,0.103911459445953,0.0066715320572257,0.345674425363541
