treecover,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,NDVI,SAVI,EVI,Brightness,Greenness
26,0.052711248,0.077653751,0.098113753,0.188189998,0.210189998,0.159383744,0.314617753,0.171834826,0.162999928,0.318102658,0.049767584
28,0.024702501,0.047142498,0.036005002,0.269149989,0.153980002,0.076512501,0.764021516,0.434348017,0.448386371,0.278645188,0.158945709
37,0.038287502,0.050965,0.045767501,0.222509995,0.158380002,0.075055003,0.658804774,0.345075488,0.365182906,0.265037179,0.114700362
23,0.0411475,0.071204998,0.077172503,0.281277508,0.209254995,0.146115005,0.569409966,0.356639892,0.355408698,0.353499204,0.133321092
31,0.054691248,0.07740625,0.087691247,0.243602499,0.199959993,0.127016246,0.470613331,0.281328797,0.286693126,0.335526258,0.096821956
40,0.0240975,0.048627499,0.035895001,0.28433001,0.171717495,0.0739825,0.775813878,0.45432961,0.470888734,0.295760512,0.171884552
33,0.058444999,0.072552502,0.093259998,0.141577497,0.189702496,0.114710003,0.205748662,0.098628946,0.095655486,0.273155749,0.021834107
22,0.03111,0.0476375,0.042412501,0.210987493,0.133575007,0.069472499,0.665252566,0.33562848,0.342037708,0.23960337,0.110943288
26,0.0223925,0.047857501,0.0421375,0.264007509,0.153099999,0.072442502,0.724721968,0.412835181,0.411208868,0.275534183,0.155214757
31,0.043952499,0.070352502,0.055612501,0.185715005,0.168775007,0.084239997,0.539111793,0.26324904,0.273382872,0.262572855,0.076665424
26,0.068400003,0.089932501,0.123537503,0.199135005,0.257324994,0.176530004,0.234285533,0.13783887,0.132407904,0.369955599,0.039809097
21,0.05526875,0.0695825,0.088791251,0.150212497,0.187914997,0.153966248,0.256988615,0.124670364,0.121056244,0.280690253,0.024594666
40,0.040130001,0.057234999,0.079262502,0.207467496,0.171800002,0.097769998,0.447127938,0.244438991,0.231907979,0.280485332,0.088775955
26,0.029157501,0.049699999,0.037242498,0.215717494,0.154420003,0.074367501,0.705546319,0.355546772,0.365580261,0.25183028,0.117270678
21,0.071204998,0.095129997,0.124059997,0.202737495,0.234225005,0.164430007,0.24075307,0.142738998,0.139197022,0.360914707,0.039716788
40,0.0521475,0.077859998,0.087553754,0.186416253,0.19393751,0.129367501,0.360851526,0.191601411,0.187149897,0.299843609,0.055784293
32,0.047142498,0.060755,0.064632498,0.15902625,0.138277501,0.100272499,0.422043651,0.195659384,0.197765678,0.236726999,0.049921133
32,0.0288825,0.048242498,0.04002,0.256390005,0.131705001,0.061965,0.729968607,0.4075225,0.422633559,0.260997564,0.146767527
31,0.073776253,0.089189999,0.104218751,0.189138755,0.194900006,0.158531249,0.289476156,0.160558134,0.16834119,0.325770617,0.033325139
34,0.125421256,0.149758741,0.163082495,0.341763735,0.26924625,0.198310003,0.353931993,0.266729236,0.323791921,0.515494227,0.083369218
33,0.030285001,0.052889999,0.056189999,0.249542505,0.189977497,0.1116025,0.632423759,0.359956622,0.355546355,0.302908868,0.13126874
21,0.057372499,0.079180002,0.078575,0.168280005,0.147407502,0.107450001,0.363391489,0.180165499,0.185427308,0.262104779,0.042080257
37,0.061277501,0.075522497,0.1004375,0.292387486,0.223389998,0.122960001,0.488639951,0.322487593,0.334307194,0.380392879,0.128103435
33,0.044639997,0.071287498,0.075673752,0.285993755,0.222180009,0.132213742,0.581528604,0.366127312,0.374171942,0.361336291,0.138833225
39,0.049507499,0.065815002,0.068125002,0.206009999,0.136105001,0.088282503,0.50298208,0.267172396,0.277221799,0.263225287,0.082414784
27,0.047967501,0.060177501,0.061772499,0.174137503,0.169049993,0.102775,0.476304531,0.22903277,0.237053722,0.260632843,0.063507333
33,0.040487498,0.057290003,0.058843754,0.239972502,0.182139993,0.103627495,0.606154263,0.34011966,0.351193815,0.29896915,0.117741071
22,0.048627499,0.0742575,0.073844999,0.218604997,0.165694997,0.112125002,0.494990587,0.274010986,0.27903524,0.293416858,0.086524814
40,0.044585001,0.075714998,0.06752,0.201307505,0.196357504,0.1136925,0.497670442,0.261022478,0.262938887,0.296199739,0.079933703
39,0.034946248,0.057015002,0.061676249,0.220695004,0.179362506,0.114160001,0.563154876,0.304878443,0.299209863,0.286908567,0.103921711
31,0.041683748,0.061057501,0.069389999,0.203342497,0.157706246,0.114008754,0.491149753,0.260023683,0.256210655,0.272850633,0.082717665
21,0.100107506,0.12371625,0.146445006,0.185220003,0.19600001,0.179458737,0.116910122,0.069935001,0.073824301,0.362996012,-0.007934608
33,0.033007499,0.049067501,0.048077501,0.212252498,0.122134998,0.077914998,0.630641878,0.323888958,0.327521682,0.239088744,0.106385842
39,0.034355,0.058444999,0.053440001,0.210987493,0.165089995,0.092820004,0.595806003,0.309148014,0.309167624,0.267875612,0.101851754
38,0.026985001,0.054003749,0.047128752,0.304281235,0.162711248,0.084281251,0.731773376,0.453046978,0.464286029,0.310527772,0.177646786
27,0.033172499,0.0466475,0.040295001,0.165419996,0.121447504,0.059599999,0.608244419,0.26595366,0.27003929,0.206210122,0.078420043
28,0.045836248,0.0629825,0.073899999,0.216542497,0.202160001,0.123070002,0.491121292,0.270688564,0.270942271,0.308379203,0.090371028
37,0.057950001,0.075769998,0.088997498,0.177849993,0.180875003,0.117377497,0.332971066,0.173800841,0.173919126,0.2887941,0.047584198
28,0.04446125,0.072415002,0.085890003,0.232932508,0.18674624,0.124664992,0.461204916,0.26936698,0.25982672,0.315620601,0.095696338
22,0.056244999,0.076856248,0.085848749,0.178111255,0.209296256,0.144176245,0.349532157,0.181153148,0.181423932,0.306914747,0.046896141
25,0.02947375,0.04976875,0.0388925,0.235751256,0.106982499,0.049479999,0.716778576,0.381192178,0.394331694,0.234945163,0.131617561
37,0.0376825,0.052752499,0.045299999,0.21085,0.169132501,0.084734999,0.646300972,0.328407079,0.344886839,0.26586318,0.105442606
39,0.050442498,0.069197498,0.061195001,0.196027502,0.186375007,0.107587501,0.524186254,0.267092884,0.284485847,0.28607735,0.076573998
27,0.062624998,0.087622501,0.09843,0.186265007,0.207302496,0.127800003,0.308523178,0.167902827,0.167988569,0.317258477,0.045909259
33,0.046179999,0.06312,0.053934999,0.267610013,0.191737503,0.094910003,0.664525986,0.390133858,0.429111093,0.320495576,0.137018234
21,0.058279999,0.075439997,0.090592504,0.128968745,0.129931256,0.110530004,0.174786046,0.079999253,0.07765805,0.234877393,0.008579495
33,0.0444475,0.061112501,0.069197498,0.1776025,0.162835002,0.1180925,0.439242303,0.217739031,0.215186417,0.263109833,0.062308978
31,0.041450001,0.0608925,0.060177501,0.253309995,0.187942505,0.088255003,0.616077185,0.356119484,0.370411396,0.308370829,0.128875598
39,0.031605002,0.055915002,0.062789999,0.16663,0.156619996,0.097632498,0.452619642,0.213539526,0.1987243,0.240522712,0.067593962
35,0.050827503,0.068221249,0.076416254,0.203851253,0.209763736,0.128666252,0.454690605,0.244983286,0.248674527,0.310792685,0.076104634
22,0.033777501,0.049865,0.050277501,0.207467496,0.159287497,0.090015002,0.609866321,0.311166674,0.312927693,0.25880754,0.102623545
38,0.037297498,0.062542498,0.076375,0.232822493,0.184257507,0.115809999,0.50597918,0.290004909,0.277125567,0.303599834,0.106009543
21,0.027755,0.0456025,0.035152499,0.280122489,0.146472499,0.069169998,0.777004182,0.450712949,0.477384776,0.280348897,0.166542545
22,0.045341253,0.071191251,0.083277501,0.227322489,0.199231252,0.126548752,0.463763654,0.266552538,0.259647548,0.318465412,0.092906319
45,0.0333375,0.053962499,0.042440001,0.213654995,0.158297494,0.067079999,0.668560505,0.339669615,0.351350427,0.256042838,0.112623855
60,0.028580001,0.049672499,0.053660002,0.200427502,0.159865007,0.092929997,0.577625811,0.291943908,0.280510873,0.254220575,0.098957188
49,0.033736251,0.054526255,0.053495001,0.233895004,0.168376252,0.101372503,0.627718449,0.34366706,0.346431911,0.2825616,0.118455164
45,0.031330001,0.050442498,0.04002,0.282157511,0.157554999,0.066832498,0.751565516,0.441761374,0.470242053,0.29120779,0.164860025
52,0.046015002,0.051927499,0.0542925,0.185000002,0.124252498,0.0717825,0.546224833,0.265201181,0.280333608,0.232657596,0.078391254
45,0.0222275,0.036499999,0.036114998,0.160249993,0.12032,0.069940001,0.632164598,0.267392099,0.256427735,0.19538115,0.082330577
60,0.031852499,0.050662499,0.041944999,0.182662502,0.111822501,0.062212501,0.626504004,0.291297376,0.294280022,0.212431759,0.088900015
60,0.023794999,0.04002,0.033585001,0.158682495,0.105470002,0.060232501,0.650642991,0.271060318,0.264649063,0.186108664,0.080706522
51,0.019862499,0.0376275,0.0332825,0.231323749,0.134207502,0.071163751,0.748437524,0.388516158,0.386180818,0.240694419,0.136573344
59,0.0228325,0.0366925,0.037434999,0.174907506,0.109265,0.061607499,0.64740926,0.289479792,0.279808372,0.197138473,0.092766561
60,0.034781251,0.05089625,0.052505001,0.196467504,0.147104993,0.080005005,0.578226507,0.288320005,0.28777808,0.246048629,0.094003581
44,0.041532502,0.062542498,0.061277501,0.199025005,0.186127499,0.118367501,0.529182374,0.271761894,0.274354517,0.283574283,0.083224371
58,0.025665,0.0465375,0.039634999,0.197154999,0.168445006,0.088172503,0.665230811,0.320688397,0.316947401,0.249349341,0.104506269
51,0.036073752,0.051693752,0.058458753,0.187103748,0.189991251,0.115150005,0.523878813,0.258821338,0.253777087,0.271805197,0.081905335
57,0.0277275,0.049865,0.033667501,0.240934998,0.185247496,0.07632,0.754791021,0.401368767,0.419575363,0.280226648,0.139529109
60,0.029886249,0.047046252,0.03991,0.230031252,0.133781254,0.063587502,0.704306006,0.370394349,0.381664008,0.247742176,0.127335221
44,0.020426251,0.039579999,0.033997498,0.215167493,0.123963751,0.066832498,0.727108538,0.362743855,0.357773185,0.226688221,0.123804994
58,0.024812501,0.038631249,0.034286249,0.1864025,0.112001248,0.055007499,0.689279616,0.316605985,0.31532532,0.204243734,0.101858579
44,0.018638749,0.03335125,0.02451,0.182841241,0.101441249,0.052560002,0.763589561,0.335755199,0.332597733,0.189060256,0.106258675
45,0.029955,0.045052499,0.035372499,0.167262495,0.135197505,0.069087498,0.650874734,0.281561553,0.285516977,0.212527931,0.082741156
55,0.018707501,0.027865,0.016672499,0.232244998,0.111877501,0.046097498,0.866039932,0.431768179,0.452133477,0.216872036,0.147612363
60,0.0332825,0.045822501,0.045767501,0.186210006,0.134647503,0.073954999,0.605414331,0.287800848,0.289883882,0.228687674,0.090585671
60,0.0282775,0.051432502,0.045767501,0.238322496,0.179004997,0.090647496,0.677795768,0.36836651,0.370057166,0.282637775,0.130406812
45,0.018116251,0.0267925,0.023575,0.13108626,0.077034995,0.044530001,0.695140183,0.246336386,0.236462191,0.143892214,0.07031519
58,0.022530001,0.038150001,0.029844999,0.206725001,0.121639997,0.05971,0.747685671,0.36021018,0.363406271,0.218802527,0.119164191
55,0.029762501,0.048517499,0.041587502,0.226882502,0.160717502,0.067189999,0.690188825,0.361682951,0.369647026,0.261205435,0.125900045
60,0.032155,0.052889999,0.060177501,0.175099999,0.156839997,0.105552502,0.488455117,0.234447196,0.221857667,0.245463073,0.073503315
45,0.0273975,0.054017499,0.037985001,0.298685014,0.183624998,0.0742025,0.774348795,0.4673886,0.493333757,0.313575506,0.179540932
44,0.030835001,0.049507499,0.044585001,0.254795015,0.185632497,0.095817499,0.70215112,0.394449472,0.407054782,0.296485215,0.141379222
58,0.0126575,0.02341,0.0183775,0.163082495,0.079290003,0.038342498,0.797448456,0.318518311,0.306990415,0.156643078,0.100064501
44,0.021567499,0.0420275,0.033475,0.212115005,0.115204997,0.062267501,0.727391183,0.359393239,0.356934845,0.220747948,0.120612502
60,0.035922498,0.056561247,0.059517503,0.238363743,0.196976244,0.111932501,0.600394428,0.336227179,0.337178528,0.30499357,0.118794292
60,0.032814998,0.053412501,0.051157501,0.186100006,0.176860005,0.108165003,0.56875968,0.274549603,0.27054894,0.259987056,0.084764943
45,0.02622875,0.04646875,0.042852499,0.231323749,0.167386249,0.091444999,0.687409103,0.365171194,0.364767134,0.269729525,0.127370656
58,0.0090275,0.017222499,0.012685,0.089327499,0.0541825,0.0279475,0.751304984,0.190965712,0.174547508,0.095575996,0.051506974
45,0.019944999,0.030944999,0.0250325,0.158435002,0.085807502,0.036472499,0.727117896,0.29277727,0.287742913,0.164593369,0.089890786
45,0.0142525,0.031412501,0.029322499,0.146939993,0.099474996,0.053934999,0.667285979,0.260884255,0.241816014,0.167105988,0.081328586
60,0.029556248,0.039497502,0.03442375,0.188244998,0.113211252,0.053907499,0.690807521,0.319277495,0.327804953,0.208216429,0.100663945
60,0.0152425,0.02292875,0.0178275,0.155176252,0.0852575,0.0399375,0.793906212,0.306124777,0.299150676,0.156481877,0.093420796
58,0.007625,0.0130425,0.0066075,0.110227503,0.049067501,0.022694999,0.886891782,0.251979858,0.237076566,0.099992245,0.070671737
60,0.019298749,0.033942498,0.02628375,0.177850008,0.102321252,0.049397498,0.742485046,0.322878122,0.318199426,0.187147558,0.102278784
60,0.029322501,0.041395001,0.03541375,0.162078738,0.11274375,0.067781255,0.641366124,0.272400767,0.274251521,0.196669444,0.078558251
52,0.0333925,0.0500025,0.042467501,0.213627502,0.158325002,0.067079999,0.668345749,0.339560509,0.351316869,0.254969865,0.113532782
60,0.02077,0.033117499,0.024867499,0.235984996,0.137177497,0.052642498,0.809336722,0.41621241,0.429304779,0.237971708,0.146534249
58,0.0091925,0.01208,0.0134275,0.097797498,0.041505001,0.02011,0.758552492,0.207051411,0.190122083,0.091271117,0.058938675
56,0.040116251,0.059311252,0.063683748,0.22394,0.196618751,0.117019996,0.557173252,0.305202037,0.306964189,0.30172649,0.103265502
55,0.027095001,0.044048749,0.038466252,0.217628747,0.120663747,0.06637875,0.699593902,0.355436474,0.359702289,0.232069507,0.119406179
60,0.024152501,0.037489999,0.035152499,0.246682495,0.145730004,0.075220004,0.750545561,0.405833721,0.414292336,0.258447945,0.145104304
51,0.01439,0.017415,0.0143075,0.131017506,0.069444999,0.038424999,0.803096533,0.271281928,0.263112217,0.131658182,0.077675126
45,0.034822501,0.047252499,0.041944999,0.19765,0.135609999,0.064714998,0.649867475,0.31579107,0.327620327,0.233813569,0.100519001
49,0.030395001,0.049040001,0.048902497,0.188533753,0.129779994,0.085106254,0.588078916,0.284020334,0.278374791,0.230070502,0.089745998
60,0.0283325,0.045863751,0.03892,0.203150004,0.156056255,0.091472499,0.678440154,0.331970036,0.335388809,0.247876242,0.106131434
60,0.022722499,0.043155,0.028552501,0.208045006,0.147544995,0.072222501,0.758640707,0.365516782,0.371177047,0.236132428,0.119088784
60,0.014115,0.020055,0.018872499,0.125984997,0.066584997,0.033089999,0.739433587,0.249153882,0.236272529,0.128393471,0.072956681
60,0.028758749,0.048228748,0.040281251,0.20748125,0.123647496,0.061085001,0.674839795,0.335400611,0.338879138,0.229440048,0.110820703
60,0.031824999,0.052931249,0.046675,0.230718762,0.156606257,0.085106254,0.663474739,0.355116874,0.361698121,0.268352509,0.12146353
48,0.02385,0.037214998,0.028689999,0.254519999,0.134124994,0.059599999,0.797394156,0.432508528,0.452461749,0.251834571,0.154689714
60,0.029281251,0.038521249,0.035097498,0.17805624,0.105263755,0.056299999,0.670683742,0.300689876,0.305720389,0.198734328,0.092381313
60,0.021622499,0.036114998,0.031467501,0.201307505,0.124362499,0.062295001,0.729631603,0.347664714,0.345781326,0.217135966,0.115530439
49,0.02495,0.047115002,0.038479999,0.220722497,0.149085,0.074780002,0.703089297,0.36006698,0.360311866,0.249649405,0.12293762
58,0.0310825,0.048297502,0.050332502,0.177093744,0.125641257,0.067973748,0.557372987,0.261389881,0.254342496,0.218939155,0.083596006
51,0.035097502,0.04877875,0.047266252,0.208636254,0.131471246,0.072208747,0.630591691,0.320219874,0.328254014,0.241414934,0.10474319
51,0.0294325,0.04541,0.038260002,0.21525,0.121639997,0.058940001,0.698157847,0.352331072,0.36147961,0.231277511,0.117560841
45,0.021457501,0.033612501,0.0271775,0.174879998,0.094965003,0.043567501,0.730992436,0.315577775,0.313722968,0.181867391,0.099211402
49,0.032099999,0.047499999,0.049933746,0.178963751,0.1555475,0.096752502,0.563702106,0.265531182,0.26060009,0.24068214,0.082037047
52,0.052752502,0.070118748,0.07181,0.155753747,0.12263,0.098677501,0.368880153,0.173064724,0.176208779,0.234106034,0.039149746
60,0.023905,0.039332502,0.032732502,0.203205004,0.114215001,0.05641,0.722532451,0.347459882,0.349239439,0.214307815,0.114727207
45,0.0343825,0.066969998,0.053577501,0.202215001,0.186897501,0.091224998,0.581086218,0.294996649,0.293561727,0.276197433,0.09548682
49,0.04113375,0.057125002,0.051624998,0.270841241,0.148699999,0.07094375,0.679811478,0.399802864,0.43081969,0.29119426,0.144918188
59,0.0240975,0.043155,0.036060002,0.239120007,0.14914,0.062295001,0.737917006,0.392928094,0.398235351,0.255381078,0.14063175
60,0.028346248,0.040322497,0.039566249,0.175237507,0.113321245,0.061428748,0.631605625,0.284703165,0.282639474,0.203627154,0.088890322
60,0.024798749,0.037063751,0.03326875,0.217037499,0.123221248,0.06197875,0.734175622,0.367387474,0.373313606,0.227600798,0.124414109
60,0.013895,0.024289999,0.0168925,0.151807502,0.066832498,0.03056,0.799733281,0.3026357,0.293561518,0.142946944,0.091788381
58,0.019271251,0.02782375,0.0223925,0.201211244,0.089189999,0.041876249,0.799712658,0.3706837,0.375344157,0.189216509,0.12206322
45,0.023575,0.034189999,0.02792,0.166382506,0.119055003,0.064055003,0.712613046,0.299140155,0.299161047,0.194572017,0.089889318
60,0.02793375,0.042989999,0.04424125,0.205611259,0.119563751,0.057950001,0.645861089,0.322803497,0.319783777,0.225084424,0.110283829
60,0.022915,0.039855,0.03672,0.196013749,0.123730004,0.065980002,0.684446275,0.326094747,0.320002884,0.217797294,0.107870534
45,0.0261875,0.039057501,0.025115,0.1864575,0.099529997,0.0388375,0.762587309,0.340111166,0.353591353,0.192910001,0.105522156
44,0.02407,0.04552,0.038150001,0.268105,0.181122497,0.080307499,0.750861228,0.427820593,0.436685324,0.29246068,0.159913704
53,0.023630001,0.042412501,0.033997498,0.224682495,0.129504994,0.061607499,0.737146258,0.377006769,0.380930394,0.236155644,0.129671395
45,0.038603749,0.055557497,0.061580002,0.189221248,0.189413756,0.125228763,0.508933842,0.255010068,0.251425982,0.27779907,0.078371294
60,0.027672499,0.049012501,0.039579999,0.252539992,0.189812496,0.083360001,0.72901547,0.403272212,0.41513437,0.291870981,0.145604461
44,0.048476249,0.061442502,0.066612497,0.18748875,0.183542505,0.111189999,0.475701153,0.240437716,0.246970117,0.279086858,0.070917293
58,0.017057501,0.026256248,0.01630125,0.179486245,0.072662503,0.027301248,0.833480179,0.35179922,0.354946762,0.162630811,0.110882863
59,0.040817499,0.063642502,0.073913753,0.236479998,0.201788753,0.119000003,0.52374202,0.300902337,0.295826435,0.316375524,0.108076736
47,0.0300375,0.044695001,0.047169998,0.154282495,0.119055003,0.07181,0.531701028,0.229051501,0.220937744,0.201104358,0.068176001
58,0.02825,0.045189999,0.035069998,0.225150004,0.142072499,0.066804998,0.730458856,0.375049353,0.388332069,0.24706459,0.126636937
45,0.026930001,0.0464825,0.038699999,0.251962513,0.141385004,0.071314998,0.733711779,0.404589534,0.415817708,0.263367563,0.144556686
60,0.033117499,0.053165,0.0453275,0.175732493,0.150625005,0.0785475,0.589907706,0.271277696,0.271831959,0.233650208,0.081939377
45,0.019395001,0.032718752,0.031426251,0.191379994,0.123070002,0.067575,0.717905104,0.331943184,0.323930711,0.209900677,0.109330572
51,0.029844999,0.050799999,0.037599999,0.226854995,0.149360001,0.06191,0.715641618,0.371352792,0.385097474,0.253900141,0.126411498
60,0.031481251,0.047142498,0.045355,0.220433742,0.12766251,0.062459998,0.658713937,0.342938066,0.34835875,0.241499394,0.117631502
45,0.03117875,0.051776249,0.052298751,0.210396245,0.163398743,0.097935006,0.601829112,0.310931951,0.306307822,0.263923168,0.104036227
52,0.050634999,0.065732494,0.077873752,0.158036247,0.14948374,0.108838752,0.339801192,0.16339463,0.160902143,0.250533074,0.041721821
51,0.029514998,0.041518748,0.0431825,0.170754999,0.107326247,0.057867497,0.596307337,0.268032908,0.263909429,0.199400261,0.08382456
60,0.036224999,0.049562499,0.036499999,0.241595,0.119632497,0.046097498,0.737499774,0.395379096,0.431267768,0.246425375,0.134583265
49,0.034162499,0.049589999,0.050222501,0.227954999,0.184532493,0.100465,0.638917565,0.342593759,0.349023074,0.285115242,0.117575571
59,0.024730001,0.038507499,0.0288825,0.238020003,0.154310003,0.062514998,0.783572674,0.409056246,0.426518768,0.254257262,0.143061683
51,0.031522498,0.048875,0.047334999,0.229687497,0.152151257,0.0850375,0.658258796,0.352021664,0.35691601,0.264423758,0.121318907
58,0.0157925,0.020522501,0.01616375,0.120801255,0.05763375,0.024688751,0.76397258,0.24641268,0.237955287,0.119487733,0.069708139
45,0.022694999,0.0273975,0.021567501,0.119618751,0.060672499,0.031714998,0.694481552,0.229382455,0.22722058,0.12851575,0.060876936
58,0.0390025,0.064082503,0.0585825,0.191709995,0.177382499,0.116222501,0.53188771,0.26615119,0.2661089,0.273056716,0.079345487
59,0.00636,0.011145,0.005535,0.08072,0.036417499,0.0174975,0.871659636,0.192369357,0.17628701,0.074659601,0.050627545
58,0.0277,0.043677501,0.044557501,0.207398742,0.152096242,0.080417499,0.646307647,0.324835211,0.321314216,0.246978641,0.110136673
52,0.015765,0.031165,0.024565,0.212431252,0.127250001,0.058940001,0.792697132,0.382362008,0.378279448,0.217933938,0.130789116
60,0.019807501,0.03654125,0.032044999,0.204483747,0.125008747,0.059325002,0.729039311,0.351185381,0.345375538,0.218118608,0.119138248
45,0.01855625,0.032636251,0.02286,0.189042509,0.107216246,0.051295001,0.784240425,0.350151539,0.349996239,0.194482908,0.112151921
55,0.025885001,0.044722501,0.038122501,0.209859997,0.132832497,0.064522497,0.692538798,0.344401419,0.345004737,0.233078882,0.115727171
57,0.031522501,0.046950001,0.04882,0.153650001,0.131017506,0.091967501,0.517755747,0.223845854,0.216563836,0.21242106,0.063268125
48,0.037242498,0.051679999,0.044199999,0.286117494,0.153595001,0.077667497,0.732378721,0.437033117,0.475467235,0.297844946,0.160739467
43,0.041628748,0.061195001,0.076113753,0.229907513,0.212087497,0.124266252,0.502559066,0.286209136,0.279752284,0.319289029,0.102761872
45,0.030628748,0.044076249,0.035826251,0.209035009,0.12357875,0.067506254,0.707375109,0.348807424,0.362580806,0.229843333,0.112047873
60,0.036348749,0.056052499,0.06092,0.233551249,0.19743,0.115314998,0.586241424,0.325936109,0.325361907,0.303652555,0.11423061
58,0.025940001,0.041903749,0.03546875,0.180517495,0.113609999,0.060177498,0.671564758,0.303878903,0.30249241,0.204545602,0.095054068
59,0.01901,0.038369998,0.023025,0.158297494,0.104314998,0.057317499,0.746032596,0.297816008,0.293083698,0.178826153,0.086865731
41,0.057922501,0.072332501,0.070792504,0.220722497,0.146775007,0.092792504,0.514313161,0.284132302,0.309501886,0.284326613,0.086234413
54,0.0244275,0.039524999,0.035179999,0.215332493,0.131595001,0.066639997,0.719135761,0.360058963,0.362273961,0.232864276,0.122101717
59,0.033158749,0.04424125,0.041175,0.161666244,0.094291247,0.054760002,0.594017446,0.257151753,0.259673655,0.188999817,0.074634045
60,0.015545,0.026407501,0.019202501,0.170919999,0.074285001,0.038342498,0.797998667,0.329762101,0.324308127,0.160934076,0.102786288
44,0.029817499,0.053055,0.048957501,0.173339993,0.152384996,0.090400003,0.559531689,0.258305937,0.250074625,0.23492305,0.079007715
47,0.036830001,0.057454996,0.060067501,0.21930626,0.176805004,0.107889995,0.569984674,0.306474447,0.305409342,0.28419292,0.103156641
45,0.028965,0.038617499,0.039744999,0.171277493,0.128680006,0.073212504,0.623310328,0.277485937,0.27574715,0.211287677,0.085219048
53,0.044474997,0.061992496,0.069197498,0.189509988,0.193703756,0.132048756,0.465052217,0.237863392,0.236624599,0.288306534,0.070785195
60,0.033557501,0.05223,0.04765125,0.219044998,0.133052498,0.066365004,0.642655253,0.335322648,0.341892779,0.247293562,0.113354065
41,0.029817499,0.0509375,0.05751,0.212610006,0.150845006,0.120237499,0.574189246,0.302095801,0.290658742,0.263637424,0.100030735
51,0.032636251,0.051226251,0.05320625,0.225631237,0.180173755,0.102871254,0.618370891,0.332081437,0.331561804,0.282689869,0.11467468
60,0.025362501,0.039167501,0.0267925,0.237882495,0.114627503,0.043485001,0.797544181,0.414077878,0.43670705,0.230318129,0.143144861
51,0.02605,0.039469998,0.02627,0.153292507,0.121062502,0.050552499,0.707399964,0.28037709,0.284666598,0.187913448,0.080846146
60,0.02891,0.043911248,0.0399925,0.178290009,0.12360625,0.068166249,0.633571208,0.288808733,0.287779272,0.21321319,0.089450724
57,0.03452,0.064110003,0.046317499,0.206119999,0.172900006,0.079235002,0.633037865,0.31856966,0.32609427,0.266092658,0.101986937
45,0.031632502,0.046785001,0.039855,0.274210006,0.152192503,0.066832498,0.746199071,0.431823641,0.459124863,0.283115715,0.159426346
58,0.01627375,0.03326875,0.021980001,0.179046243,0.093741253,0.0454925,0.781322062,0.336077809,0.33028385,0.179797813,0.106161557
60,0.02792,0.052752499,0.034575,0.258452505,0.156042501,0.075274996,0.764015317,0.42346105,0.445437849,0.276146919,0.148885712
58,0.0277275,0.047912501,0.044530001,0.187749997,0.142677501,0.076540001,0.616583407,0.293371379,0.287135154,0.231683359,0.094773524
51,0.0200825,0.0345475,0.025211249,0.209681243,0.0982925,0.047169998,0.785337985,0.376524448,0.381032437,0.202677891,0.125128761
60,0.02628375,0.044626251,0.040171251,0.209667504,0.1336025,0.069651246,0.67842257,0.339065403,0.338027954,0.235102624,0.11395245
57,0.039373748,0.055750001,0.060961246,0.193758756,0.18354249,0.121406257,0.521346986,0.263933986,0.262606949,0.276868433,0.08156345
43,0.022915,0.040679999,0.036472499,0.260405004,0.143914998,0.058857501,0.754292607,0.421518683,0.428209335,0.262846142,0.157356307
47,0.041340001,0.0674925,0.05751,0.187199995,0.201527506,0.115672499,0.529974222,0.261222482,0.265277654,0.284441262,0.076410525
45,0.0244,0.042522501,0.037242498,0.265630007,0.162092507,0.071975,0.754071474,0.426694483,0.437160492,0.278898716,0.158831358
59,0.052917499,0.069541246,0.062679999,0.202077508,0.141412497,0.086866252,0.526510119,0.273415118,0.29501462,0.264466852,0.079056956
48,0.028085001,0.043732502,0.034850001,0.249734998,0.171745002,0.077337503,0.755081952,0.410825461,0.430390626,0.27728492,0.145547733
44,0.048242502,0.071273752,0.070146248,0.257888734,0.184903741,0.100698754,0.572324574,0.340098828,0.356397063,0.3208507,0.120637514
44,0.047967501,0.0587475,0.067795001,0.123922497,0.147036254,0.118972503,0.292761475,0.121713333,0.119834654,0.225847617,0.021004893
51,0.03321375,0.04660625,0.042522497,0.163907498,0.11499875,0.065306246,0.588020146,0.25774315,0.259383112,0.203835741,0.075108945
58,0.038713749,0.054608751,0.064701244,0.21977374,0.204772502,0.119618744,0.545118213,0.296515197,0.294226617,0.302357912,0.1020827
56,0.029514998,0.05095125,0.041683748,0.244193763,0.170411244,0.090564996,0.708380342,0.386529744,0.397722989,0.28074646,0.13455987
45,0.037187502,0.061538748,0.070228748,0.213737503,0.179554999,0.101152502,0.505372584,0.274582148,0.264541298,0.285621226,0.096484281
60,0.0343275,0.046290003,0.049149998,0.158778757,0.122946247,0.077199996,0.527241945,0.23228769,0.229114488,0.209678769,0.067504972
44,0.035565,0.049727499,0.047334999,0.233757496,0.149085,0.07632,0.663206935,0.358003378,0.37253803,0.265669972,0.123173304
58,0.04981,0.071232498,0.076760001,0.201692507,0.159920007,0.105085,0.448667198,0.240732417,0.242365733,0.280326068,0.074320786
60,0.027617499,0.039414998,0.039786249,0.181287497,0.154158741,0.100203753,0.640063524,0.294355303,0.291665256,0.234451175,0.090277642
