"point_id","cell_id","x","y","cover_class","canopy_cover","blue","green","red","nir","swir1","swir2","ndvi","savi","evi","Brightness","Greenness","spatial_fold"
3205,1897433,-99.2927197315916,19.1682066167781,4,68.2353057861328,0.0184049997478724,0.0324575006961823,0.0265999995172024,0.176667511463165,0.0960649996995926,0.0471837520599365,0.738275945186615,0.320079147815704,0.31310248374939,0.102052621543407,0.182152658700943,3
3206,2280646,-99.0013960849516,19.123470515629,4,69.3154296875,0.0174975004047155,0.0366650000214577,0.0360325016081333,0.18673250079155,0.11905500292778,0.0614974983036518,0.676497638225555,0.312757253646851,0.296257853507996,0.105479799211025,0.205733507871628,2
3207,2621384,-98.9900773123717,19.0835853170141,4,71.9447631835938,0.0270125009119511,0.0378337502479553,0.0319899991154671,0.164512500166893,0.0896987468004227,0.044378750026226,0.674406170845032,0.285402774810791,0.287128955125809,0.0856956616044044,0.178827255964279,2
3208,2621385,-98.9898078177865,19.0835853170141,4,72,0.0244137495756149,0.0366237498819828,0.0292400009930134,0.172019988298416,0.084817498922348,0.0430862493813038,0.709430575370789,0.305407375097275,0.306564062833786,0.0934464707970619,0.177893027663231,2
3209,948937,-99.3121233417286,19.2792383858953,4,62.1664352416992,0.0210999995470047,0.0363487526774406,0.0321274995803833,0.192713737487793,0.123001255095005,0.0633950009942055,0.714220583438873,0.332320153713226,0.32713183760643,0.109032772481441,0.211867406964302,1
3210,1210882,-99.4422892263975,19.2485160031784,4,72.3191680908203,0.0179099999368191,0.0302025005221367,0.0215124990791082,0.18758499622345,0.127277493476868,0.0507724992930889,0.794234752655029,0.351303935050964,0.351153641939163,0.114203125238419,0.202371180057526,2
3211,2599255,-99.3703341721395,19.0860107682812,4,71.023193359375,0.0200824998319149,0.0259262509644032,0.0231212489306927,0.129037499427795,0.0835524946451187,0.0423575006425381,0.696090459823608,0.243613034486771,0.237024143338203,0.0690411031246185,0.146208271384239,4
3212,2632912,-98.9852264098375,19.0822378440879,4,72.4118347167969,0.0278650000691414,0.0386862531304359,0.029143750667572,0.172391250729561,0.0863162502646446,0.0432099997997284,0.71078222990036,0.306287288665771,0.314617723226547,0.0914680883288383,0.181068852543831,2
3213,2473104,-99.2466361575162,19.1008329704692,4,78.3957138061523,0.0214850008487701,0.0393875017762184,0.0268750004470348,0.253007501363754,0.139212504029274,0.0641375035047531,0.807955145835876,0.434935718774796,0.451138973236084,0.154478326439857,0.253354489803314,1
3214,3111782,-98.9706737022347,19.0261829703588,4,66.3095321655273,0.0339424982666969,0.048091247677803,0.0508824996650219,0.236039996147156,0.163646250963211,0.0860962569713593,0.645322322845459,0.352939784526825,0.359734117984772,0.12456002831459,0.276016920804977,1
3215,1894874,-99.3619798399972,19.1684761113634,4,65.4310836791992,0.058788750320673,0.0891487523913383,0.108989998698235,0.301971256732941,0.245706260204315,0.172405004501343,0.469585031270981,0.317765325307846,0.318451851606369,0.123618565499783,0.411520928144455,5
3216,808097,-99.4247720783572,19.2956775555947,4,67.0982055664062,0.0332549996674061,0.0487649999558926,0.0548700019717216,0.212225005030632,0.192864999175072,0.117459997534752,0.589134931564331,0.307696580886841,0.30447182059288,0.103193759918213,0.284481376409531,4
3217,3574304,-99.0191827275772,18.9720145587264,4,77.0832901000977,0.0293362494558096,0.0368987508118153,0.034231249243021,0.138030007481575,0.0883787497878075,0.0436362475156784,0.602565884590149,0.231603622436523,0.230993330478668,0.0648633316159248,0.164749309420586,3
3218,2523475,-99.3202081792856,19.094904089594,4,70.2818756103516,0.0222137495875359,0.0373662486672401,0.0275487489998341,0.223472505807877,0.117501258850098,0.0591187477111816,0.780506670475006,0.391314685344696,0.400772929191589,0.132069900631905,0.224876284599304,4
3219,1416096,-99.3517390457582,19.2245309850924,4,61.7243003845215,0.0174700003117323,0.0275350008159876,0.0235750004649162,0.143419995903969,0.0997774973511696,0.0567125007510185,0.717656195163727,0.269518494606018,0.259664416313171,0.079136535525322,0.164508804678917,1
3220,133933,-99.3379948219112,19.3746394690688,4,76.7768936157227,0.0138262500986457,0.0312475003302097,0.0214437507092953,0.211441248655319,0.114187508821487,0.047018751502037,0.815842568874359,0.388868987560272,0.384172677993774,0.133043378591537,0.206677302718163,3
3221,1798855,-99.1827659408153,19.1797948839433,4,71.5028381347656,0.0334200002253056,0.0435125008225441,0.0457675009965897,0.151876240968704,0.131003752350807,0.0830162465572357,0.536868691444397,0.228143826127052,0.225603669881821,0.0642683655023575,0.208768650889397,1
3222,3281411,-99.1644403090193,19.0062403710514,4,75.9359130859375,0.0326225012540817,0.0483937487006187,0.0517624989151955,0.210066258907318,0.164072498679161,0.0898637473583221,0.604607999324799,0.311691612005234,0.310162961483002,0.105498179793358,0.262154757976532,2
3223,3377611,-99.2948756882735,18.9949215984715,4,79,0.0300650000572205,0.0438150018453598,0.0339149981737137,0.269975006580353,0.144409999251366,0.0602050013840199,0.776794254779816,0.440470725297928,0.47288516163826,0.160165160894394,0.272183746099472,1
3224,3049487,-99.008672438753,19.0334593241602,4,62.6562805175781,0.0332549996674061,0.0502362474799156,0.0490950010716915,0.22189125418663,0.159246250987053,0.0888462513685226,0.63765686750412,0.336185485124588,0.3409423828125,0.113807991147041,0.266121238470078,5
3225,2461427,-99.2916417532506,19.1021804433954,4,67.9249877929688,0.0205499995499849,0.0416424982249737,0.031275000423193,0.25306248664856,0.164732500910759,0.0928200036287308,0.780014932155609,0.424155712127686,0.43096074461937,0.150205045938492,0.273220658302307,4
3226,2621291,-99.0151403087986,19.0835853170141,4,63.227237701416,0.0262425001710653,0.0384524986147881,0.0396074987947941,0.162395000457764,0.151504993438721,0.0898500010371208,0.607851386070251,0.262365520000458,0.255122452974319,0.079267293214798,0.219646900892258,3
3227,2967075,-98.8847049295445,19.0431611292287,4,67.5381011962891,0.0401025004684925,0.0649624988436699,0.0654850006103516,0.237758755683899,0.161294996738434,0.101042501628399,0.568103194236755,0.321708858013153,0.323847204446793,0.111301578581333,0.290635049343109,1
3228,1995283,-98.9784890452066,19.1568878441982,4,78.5571136474609,0.0260225012898445,0.0377237498760223,0.0251974985003471,0.269205003976822,0.122685000300407,0.0481737479567528,0.828822791576385,0.46073779463768,0.497884571552277,0.166111633181572,0.252205491065979,4
3229,2151306,-99.1167397674326,19.1385622124022,4,61.8458404541016,0.0545675009489059,0.0709987506270409,0.0640000030398369,0.225466251373291,0.14427250623703,0.0942775011062622,0.557806789875031,0.306788772344589,0.336329162120819,0.0932758525013924,0.281954199075699,1
3230,1395078,-99.432587421329,19.2269564363596,4,79.0448760986328,0.0257750004529953,0.046840000897646,0.0341074988245964,0.220117494463921,0.165557503700256,0.0718924999237061,0.731674671173096,0.369936019182205,0.377623945474625,0.125266641378403,0.2561314702034,4
3231,1982982,-99.1916592621281,19.1582353171244,4,60.1077690124512,0.0236025005578995,0.0349325016140938,0.028744999319315,0.179032504558563,0.134289994835854,0.0745050013065338,0.723309814929962,0.318505823612213,0.319901198148727,0.0980197414755821,0.211797282099724,3
3232,3566208,-99.3398812840079,18.9728230424821,4,72.8706436157227,0.0306837502866983,0.0538387484848499,0.0629962533712387,0.206546247005463,0.178372502326965,0.104287505149841,0.532569050788879,0.279809087514877,0.264970570802689,0.0980822294950485,0.274156183004379,3
3233,3414805,-99.1973186484181,18.9906096851077,4,74,0.0275075007230043,0.0445850007236004,0.0304499994963408,0.245995000004768,0.147132501006126,0.0600125007331371,0.7797030210495,0.416407465934753,0.440827429294586,0.145249366760254,0.258088350296021,2
3234,3168487,-99.198396626759,19.0194456057279,4,73.0679550170898,0.0398275032639503,0.0569600015878677,0.0607549995183945,0.213448762893677,0.182923749089241,0.113128751516342,0.556862413883209,0.295840263366699,0.298399597406387,0.0967803448438644,0.286499261856079,2
3235,3317668,-99.3193996955299,19.0019284576876,4,70.6830139160156,0.0277824997901917,0.0528899990022182,0.0426325015723705,0.258452504873276,0.187172502279282,0.0855325013399124,0.716807544231415,0.404114425182343,0.4131700694561,0.147400766611099,0.296298414468765,1
3236,258296,-99.3231726197232,19.3600867614661,4,79.0816116333008,0.0264899991452694,0.0441174991428852,0.0376549996435642,0.236507505178452,0.133465006947517,0.0675200000405312,0.725308895111084,0.385292172431946,0.393373966217041,0.134493127465248,0.248817384243011,1
3237,2590704,-99.1932762296396,19.0870887466222,4,69.2056579589844,0.0275075007230043,0.0427699983119965,0.0364449992775917,0.211042493581772,0.139074996113777,0.0718374997377396,0.705480098724365,0.350368738174438,0.356785595417023,0.115862518548965,0.237989291548729,1
3238,2582056,-99.0423592619075,19.0881667249631,4,68.2814102172852,0.0297075007110834,0.0462624989449978,0.05044249817729,0.199739992618561,0.14691250026226,0.0771450027823448,0.596754372119904,0.298522353172302,0.29169037938118,0.101346284151077,0.242918595671654,2
3239,3205272,-99.2110628722651,19.0151336923642,4,61.6572113037109,0.0314950011670589,0.0502500012516975,0.0419449992477894,0.227294996380806,0.123125001788139,0.0622125007212162,0.688419282436371,0.361428171396255,0.372861862182617,0.122471518814564,0.242818176746368,2
3240,3003938,-98.8763505974022,19.0388492158649,4,63.6637802124023,0.0416837483644485,0.0567262507975101,0.0646049976348877,0.169228747487068,0.139322489500046,0.116786248981953,0.447427928447723,0.213857188820839,0.210217759013176,0.0583823136985302,0.242310002446175,1
3241,1243775,-99.2630753272156,19.2447430789851,4,72.110481262207,0.0276999995112419,0.0368025004863739,0.0341349989175797,0.143419995903969,0.0920225009322166,0.0486549995839596,0.615499436855316,0.241939768195152,0.239559218287468,0.069110319018364,0.16971418261528,1
3242,2494136,-99.1620148577522,19.0984075192021,4,61.934154510498,0.0346575006842613,0.0461387485265732,0.0408037528395653,0.166918754577637,0.145207494497299,0.0903587490320206,0.607132077217102,0.267297565937042,0.273732215166092,0.0751365944743156,0.225569114089012,5
3243,3428586,-99.2056729805604,18.9889927175963,4,77.584587097168,0.0234375,0.0399650000035763,0.023547500371933,0.223995000123978,0.114820003509521,0.0434850007295609,0.809749841690063,0.402212917804718,0.421285659074783,0.134878724813461,0.220983996987343,2
3244,3782595,-99.3401507785931,18.94749055147,4,73.9925079345703,0.029322499409318,0.048930000513792,0.0412575006484985,0.227047502994537,0.192067503929138,0.0927650034427643,0.692458212375641,0.362727046012878,0.370195835828781,0.124282173812389,0.28180056810379,2
3245,1275938,-99.280592475256,19.2409701547918,4,70.1728897094727,0.0699675008654594,0.0877325013279915,0.0867149978876114,0.235737502574921,0.160579994320869,0.102224998176098,0.462153345346451,0.271789252758026,0.302578538656235,0.0817392617464066,0.316335290670395,1
3246,2959351,-99.1051515002674,19.0439696129844,4,66.709342956543,0.0302849989384413,0.0408724993467331,0.042178750038147,0.171497493982315,0.133011251688004,0.0850237458944321,0.605208814144135,0.271801292896271,0.269991725683212,0.0816564187407494,0.21780714392662,1
3247,1468973,-99.3703341721395,19.218332609632,4,69.0695877075195,0.020907498896122,0.0291712507605553,0.0266549997031689,0.140986263751984,0.081325002014637,0.0441449992358685,0.681999564170837,0.256869822740555,0.24982576072216,0.0749416947364807,0.154453486204147,5
3248,2618065,-99.2641533055566,19.0838548115993,4,78.5314178466797,0.0192575007677078,0.0340524986386299,0.0228875000029802,0.146610006690025,0.110639996826649,0.0551999993622303,0.729937016963959,0.27719858288765,0.271439433097839,0.0802688673138618,0.173988327383995,1
3249,3265379,-99.14234175303,19.008126833148,4,75.8035888671875,0.0435675010085106,0.0590775012969971,0.0651549994945526,0.232795000076294,0.151339992880821,0.0786575004458427,0.562644720077515,0.315132528543472,0.3231380879879,0.110542818903923,0.278532862663269,3
3250,2392399,-99.2830179265231,19.1102652809524,4,70.5797729492188,0.0212925001978874,0.0426600016653538,0.0359225012362003,0.158022493124008,0.115259997546673,0.0669699981808662,0.629559874534607,0.263925790786743,0.251469731330872,0.0798898935317993,0.192230835556984,1
3251,2522549,-98.9493836300011,19.0951735841792,4,74.1801071166992,0.0406249985098839,0.0537424981594086,0.0606449991464615,0.16729000210762,0.161886245012283,0.108659997582436,0.467874616384506,0.219755202531815,0.217381566762924,0.0627660527825356,0.248642012476921,4
3252,3110850,-99.2218426556745,19.0261829703588,4,66.4567489624023,0.025857500731945,0.0420274995267391,0.0386174991726875,0.209227502346039,0.127813756465912,0.0650862455368042,0.688373804092407,0.342203259468079,0.342040568590164,0.115276217460632,0.229664713144302,4
3253,2760594,-99.3167047496776,19.0671461473147,4,75.662841796875,0.0283324997872114,0.0468675009906292,0.043979998677969,0.249102503061295,0.187392503023148,0.100657500326633,0.699879765510559,0.387959331274033,0.394318103790283,0.138708278536797,0.292994022369385,5
3254,2118774,-99.1986661213443,19.1423351365955,4,60,0.0163150001317263,0.0330074988305569,0.0212925001978874,0.211400002241135,0.109237499535084,0.0512400008738041,0.816990256309509,0.389196366071701,0.390591442584991,0.130099505186081,0.206551134586334,3
3255,2961355,-99.1854608866677,19.0437001183992,4,73.43310546875,0.030944999307394,0.0479675009846687,0.0505937486886978,0.196439996361732,0.166244998574257,0.0996262431144714,0.590389966964722,0.292850732803345,0.287571042776108,0.0954024568200111,0.256197661161423,1
3256,1868401,-99.0517915723907,19.1717100463862,4,71.6908187866211,0.0346575006842613,0.0494662523269653,0.0526562482118607,0.175540000200272,0.130055010318756,0.078685000538826,0.538500308990479,0.253126293420792,0.249450132250786,0.0780235901474953,0.22503773868084,1
3257,1248310,-99.2816704535969,19.2442040898147,4,62.2088966369629,0.0192712508141994,0.0296387486159801,0.0275349989533424,0.147159993648529,0.087677501142025,0.0506487488746643,0.684764862060547,0.265953481197357,0.256082683801651,0.0793012604117393,0.161963254213333,1
3258,3020775,-99.3018825474896,19.036693259183,4,63.0742988586426,0.0149949993938208,0.0243449993431568,0.0186250004917383,0.12245125323534,0.0684412494301796,0.0345475003123283,0.735958397388458,0.242934256792068,0.231395795941353,0.0688382685184479,0.129175171256065,4
3259,3170398,-99.3037690095862,19.0191761111427,4,78.7877807617188,0.018996249884367,0.0347812511026859,0.0261187478899956,0.174536257982254,0.107202500104904,0.0546225011348724,0.739665150642395,0.317740201950073,0.312122315168381,0.0993553549051285,0.188791573047638,3
3260,3608817,-99.0237641355262,18.9679721399479,4,65.0442123413086,0.0230525005608797,0.0412850007414818,0.0329799987375736,0.215662494301796,0.130549997091293,0.0573449991643429,0.734719514846802,0.366027504205704,0.36811888217926,0.124871507287025,0.229957118630409,3
3261,2934342,-99.0207996950886,19.046934053422,4,60.6356887817383,0.0222274996340275,0.0409412495791912,0.0346575006842613,0.190128743648529,0.111506253480911,0.0565887503325939,0.691640377044678,0.32175949215889,0.315647542476654,0.104968279600143,0.205899745225906,5
3262,3007577,-99.1364128721548,19.0383102266945,4,70.7266464233398,0.0273425001651049,0.0367062501609325,0.0343549996614456,0.183088749647141,0.130934998393059,0.0641512498259544,0.684010207653046,0.310966014862061,0.314009517431259,0.0984768345952034,0.214401826262474,4
3263,3462682,-99.3226336305528,18.9849502988178,4,60,0.0289925001561642,0.0504974983632565,0.0404875017702579,0.255674988031387,0.205432504415512,0.10436999797821,0.726585865020752,0.405421286821365,0.419908761978149,0.144067823886871,0.306790560483932,4
3264,2107166,-99.2250765906974,19.1436826095217,4,61.9360885620117,0.0196150001138449,0.0319624990224838,0.0296250004321337,0.182607501745224,0.124087497591972,0.0640825033187866,0.720825016498566,0.322189390659332,0.315234154462814,0.104268327355385,0.204213753342628,3
3265,3019622,-98.9922332690536,19.0369627537683,4,63.5535354614258,0.035826250910759,0.0541412532329559,0.0562449991703033,0.21552500128746,0.151862502098083,0.0850100070238113,0.586083829402924,0.309574097394943,0.310052633285522,0.104882284998894,0.262580245733261,3
3266,1718239,-99.1951626917362,19.1892271944265,4,61.2833786010742,0.0415600016713142,0.0549662485718727,0.0632712468504906,0.17340874671936,0.16262874007225,0.108110003173351,0.465343505144119,0.224257826805115,0.221812382340431,0.0658050179481506,0.253917068243027,1
3267,2729549,-98.9978926553435,19.070919071508,4,60.2774505615234,0.0355650000274181,0.0537974983453751,0.0600950010120869,0.20023500919342,0.17102999985218,0.0996674969792366,0.538316786289215,0.276472061872482,0.270735502243042,0.0919087082147598,0.267461717128754,2
3268,2951735,-99.2964926557849,19.0447780967401,4,60,0.0194499995559454,0.037407498806715,0.0280300006270409,0.172845005989075,0.0993650034070015,0.0486549995839596,0.720920979976654,0.309930443763733,0.302922248840332,0.0971157103776932,0.184281423687935,1
3269,987859,-99.3692561937986,19.2746569779463,4,72.9727630615234,0.0241937506943941,0.0336125008761883,0.0355374999344349,0.151422500610352,0.103256247937679,0.0564925000071526,0.61983847618103,0.253038763999939,0.244856223464012,0.0767227485775948,0.179224655032158,5
3270,2580923,-99.3476966269797,19.0881667249631,4,60,0.0127400001510978,0.0260774996131659,0.0169200003147125,0.184367492794991,0.0819024965167046,0.0357300005853176,0.831882238388062,0.358157306909561,0.35168069601059,0.115891635417938,0.169713228940964,1
3271,3104054,-99.1921982512986,19.0269914541146,4,70.2441558837891,0.0344787500798702,0.0498099997639656,0.0506899990141392,0.200001239776611,0.164471253752708,0.0980862528085709,0.595598161220551,0.298347502946854,0.29968923330307,0.0957130640745163,0.259218215942383,1
3272,1480991,-99.2334309228397,19.2169851367058,4,62.3530616760254,0.0200549997389317,0.0399650000035763,0.0234650000929832,0.183597505092621,0.0988425016403198,0.0458775013685226,0.773353457450867,0.339713603258133,0.341004937887192,0.105708286166191,0.189118579030037,2
3273,2443855,-99.0641883233116,19.1043364000772,4,60.6287689208984,0.0195049997419119,0.0331449992954731,0.0290475003421307,0.187777504324913,0.119412496685982,0.0590225011110306,0.73206502199173,0.332152217626572,0.326396763324738,0.108467392623425,0.203885406255722,2
3274,852186,-99.3301794789394,19.2905571584752,4,71.1324691772461,0.0265724994242191,0.0437050014734268,0.039937499910593,0.186320006847382,0.140670001506805,0.0908949971199036,0.646973013877869,0.302335947751999,0.298337668180466,0.0939455851912498,0.229421123862267,5
3275,3591399,-99.3751850746738,18.9698586020446,4,77.0056762695312,0.0269025005400181,0.045244999229908,0.0435950011014938,0.19072000682354,0.182717502117157,0.103462502360344,0.627894103527069,0.300535202026367,0.294127345085144,0.0968063101172447,0.257285803556442,2
3276,2200255,-98.9531565541944,19.1329028261122,4,77.0715179443359,0.0298724994063377,0.0477200001478195,0.0653475001454353,0.14622500538826,0.169214993715286,0.108055002987385,0.382268518209457,0.170490369200706,0.153845354914665,0.0542054511606693,0.235135138034821,4
3277,3201379,-99.0194522221624,19.0156726815346,4,77.5948028564453,0.0323612503707409,0.0521200001239777,0.0484625026583672,0.269397497177124,0.170919999480247,0.0897950008511543,0.695070147514343,0.405206859111786,0.419243216514587,0.149233877658844,0.29867297410965,1
3278,1678734,-99.2951451828587,19.1938086023756,4,63.3548469543457,0.0267374999821186,0.0409274995326996,0.0375724993646145,0.190967500209808,0.124224998056889,0.0718649998307228,0.671195447444916,0.315826863050461,0.315401405096054,0.100615963339806,0.218698352575302,3
3279,3423907,-99.2258850744531,18.9895317067668,4,75.964599609375,0.0320449993014336,0.0517899990081787,0.0352074988186359,0.243190005421638,0.129092499613762,0.0577025003731251,0.7470703125,0.400789767503738,0.428265661001205,0.136542215943336,0.252532809972763,4
3280,2498670,-99.1808794787187,19.0978685300316,4,60.6772308349609,0.0349050015211105,0.050195001065731,0.0537974983453751,0.167358756065369,0.135486245155334,0.0791662484407425,0.51348876953125,0.236206620931625,0.231124430894852,0.0718304961919785,0.223985850811005,4
3281,1740624,-99.366291753361,19.1865322485742,4,73.008674621582,0.024125000461936,0.030477499589324,0.0277824997901917,0.12245124578476,0.0774749964475632,0.046509999781847,0.630143046379089,0.218387797474861,0.213562533259392,0.0583794601261616,0.144819021224976,5
3282,3335604,-99.4487570964431,18.9997725010057,4,74.1657180786133,0.0331037491559982,0.0489437505602837,0.0517349988222122,0.216473743319511,0.159521251916885,0.0843087509274483,0.614218413829803,0.321667939424515,0.322106242179871,0.110369011759758,0.262759029865265,5
3283,2227418,-99.0773935579881,19.1296688910894,4,72.2209625244141,0.0277549996972084,0.0429624989628792,0.0352624990046024,0.240137487649918,0.133973747491837,0.0601362511515617,0.743917942047119,0.396327674388885,0.411875247955322,0.13876910507679,0.249278470873833,1
3284,684302,-99.2865213561311,19.3102302631974,4,72.8471603393555,0.0150774996727705,0.0321549996733665,0.0228324998170137,0.166767492890358,0.113059997558594,0.0482424981892109,0.759150862693787,0.313083648681641,0.302211433649063,0.0990745201706886,0.182650685310364,5
3285,3550233,-99.3024215366601,18.9747095045788,4,74.3682708740234,0.0310137495398521,0.0473349988460541,0.0383287519216537,0.251921266317368,0.158448755741119,0.0798399969935417,0.735891461372375,0.405427098274231,0.427427589893341,0.142103895545006,0.275666803121567,5
3286,3177071,-99.3665612479462,19.018367627387,4,72.9819793701172,0.0194224994629622,0.0281125009059906,0.0224200002849102,0.147269994020462,0.0840200036764145,0.0398549996316433,0.735753417015076,0.279644310474396,0.27472859621048,0.0827627554535866,0.156247109174728,5
3287,2578593,-99.3552424753663,19.0884362195483,4,71.878532409668,0.00916500017046928,0.0135099999606609,0.00938499998301268,0.105690002441406,0.049040000885725,0.0201099999248981,0.83688896894455,0.234861612319946,0.220223873853683,0.0661062002182007,0.0986670181155205,5
3288,3610142,-99.2870603453016,18.9677026453627,4,77.9011917114258,0.0288137495517731,0.041642501950264,0.0398549996316433,0.197182506322861,0.118340000510216,0.0562862493097782,0.66372412443161,0.320188939571381,0.322337120771408,0.105474516749382,0.218154028058052,5
3289,3173007,-99.2210341719188,19.0189066165575,4,74.6358261108398,0.0286762490868568,0.0442000031471252,0.0419862493872643,0.216501250863075,0.127965003252029,0.0702700018882751,0.675139009952545,0.345124334096909,0.34809798002243,0.116603523492813,0.237736493349075,2
3290,2715792,-98.9830704531556,19.0725360390194,4,71.023193359375,0.0299549996852875,0.0456300005316734,0.0347125008702278,0.189482495188713,0.120677500963211,0.0597924999892712,0.690336525440216,0.320569723844528,0.32983261346817,0.0993358716368675,0.215787917375565,2
3291,1091725,-99.2948756882735,19.2625297216107,4,72,0.0136337503790855,0.018418749794364,0.0118737500160933,0.132310003042221,0.0663237497210503,0.0333787500858307,0.835296988487244,0.28043919801712,0.27339580655098,0.0801172405481339,0.129036232829094,4
3292,670848,-99.1900422946167,19.3118472307089,4,60.0764350891113,0.0392775014042854,0.0612775012850761,0.0523950010538101,0.122079998254776,0.147462502121925,0.101125001907349,0.399398177862167,0.154976084828377,0.152567878365517,0.0314124748110771,0.213618203997612,5
3293,2301119,-99.0674222583344,19.1210450643619,4,68.2814102172852,0.0221999995410442,0.040047500282526,0.0371875017881393,0.154777497053146,0.116855002939701,0.0641925036907196,0.61255955696106,0.254904508590698,0.242673248052597,0.0779560208320618,0.190796583890915,1
3294,2127343,-99.37087316131,19.1412571582546,4,75.5682983398438,0.0355787500739098,0.063766248524189,0.0754812508821487,0.198928743600845,0.188506245613098,0.113871246576309,0.449865162372589,0.239112660288811,0.222833335399628,0.0830570384860039,0.285723358392715,5
3295,2677574,-99.3565899482925,19.0768479523832,4,73.3818588256836,0.0152975004166365,0.0229975003749132,0.0180475004017353,0.163935005664825,0.0971375033259392,0.0514325015246868,0.801656782627106,0.32087516784668,0.315094858407974,0.0985842868685722,0.169664680957794,4
3296,2585660,-99.3118538471433,19.0876277357926,4,61.8967247009277,0.0178274996578693,0.035290002822876,0.0220349989831448,0.217051237821579,0.0955012440681458,0.0434025004506111,0.815673232078552,0.395791918039322,0.401084780693054,0.132860153913498,0.202846840023994,5
3297,776351,-99.2948756882735,19.299450479788,4,72.4173736572266,0.0147750005125999,0.0294325016438961,0.019642498344183,0.18758499622345,0.0915412455797195,0.0383699983358383,0.810425758361816,0.356199026107788,0.351453691720963,0.115857988595963,0.179629519581795,4
3298,3053288,-99.2250765906974,19.0329203349897,4,70.2281112670898,0.03456125035882,0.0456850007176399,0.0460837483406067,0.157912492752075,0.107477501034737,0.0711362510919571,0.548190236091614,0.238272741436958,0.237891867756844,0.0675631612539291,0.199214726686478,4
3299,2194713,-99.2059424751456,19.1334418152827,4,62.8948364257812,0.0195599999278784,0.0305599998682737,0.0209899991750717,0.207522496581078,0.11429750174284,0.0512675009667873,0.816290140151978,0.384068548679352,0.392944037914276,0.126629263162613,0.207725822925568,2
3300,2590380,-99.280592475256,19.0870887466222,4,62.4806709289551,0.0209075007587671,0.0346850007772446,0.0286899991333485,0.174742504954338,0.115287497639656,0.0576200000941753,0.717940866947174,0.311442464590073,0.306813329458237,0.0978965163230896,0.195234507322311,2
3301,3575192,-99.4002480711007,18.9717450641412,4,75.3821792602539,0.0447500012814999,0.0719612538814545,0.0831537544727325,0.257998764514923,0.255468755960464,0.16024999320507,0.512512743473053,0.311795443296432,0.307544976472855,0.113952025771141,0.370353609323502,3
3302,2192923,-99.0679612475049,19.133711309868,4,69.9289855957031,0.0231212507933378,0.0316187515854836,0.0257337503135204,0.223183751106262,0.110035002231598,0.0490950010716915,0.793234705924988,0.395470798015594,0.409927308559418,0.134460985660553,0.217327177524567,1
3303,2486514,-99.3549729807811,19.0992160029578,4,67.8526916503906,0.025458749383688,0.0341487489640713,0.0366650000214577,0.173738747835159,0.132942497730255,0.0834837481379509,0.651479601860046,0.289427846670151,0.284908354282379,0.0893822833895683,0.212895482778549,5
3304,1347303,-99.2797839915003,19.2326158226495,4,71.6562805175781,0.0435125008225441,0.0582112520933151,0.0478025004267693,0.1878462433815,0.101166248321533,0.0551724992692471,0.594290196895599,0.285551518201828,0.304888993501663,0.0831819623708725,0.21801745891571,1
3305,3093894,-99.4487570964431,19.0280694324555,4,74.4247589111328,0.036362498998642,0.0582524985074997,0.0520925000309944,0.20031750202179,0.180022493004799,0.104342497885227,0.587239027023315,0.295500457286835,0.298803687095642,0.0926431268453598,0.272140920162201,5
3306,2540052,-99.1954321863214,19.0930176274973,4,79.9994659423828,0.0209075007587671,0.034960001707077,0.0270125009119511,0.227707505226135,0.133025005459785,0.0621025003492832,0.787904381752014,0.398879736661911,0.406932026147842,0.137352958321571,0.234232097864151,4
3307,74006,-99.3582069158039,19.3816463282849,4,68.8640060424805,0.0223099999129772,0.0394974984228611,0.0292125009000301,0.226937502622604,0.143144994974136,0.0692799985408783,0.771910965442657,0.392233699560165,0.400289505720139,0.133859530091286,0.242882862687111,3
3308,3163815,-99.2167222585551,19.0199845948984,4,75.5524063110352,0.0235337503254414,0.0404599979519844,0.0330349989235401,0.197333753108978,0.111231252551079,0.0516112521290779,0.713198959827423,0.337429732084274,0.336942732334137,0.110928915441036,0.208849057555199,2
3309,1614450,-99.2487921141981,19.2013544507622,4,65.6550827026367,0.030120000243187,0.0507999993860722,0.0475412495434284,0.219691246747971,0.155299991369247,0.0880350023508072,0.64419561624527,0.336566805839539,0.336483150720596,0.114038489758968,0.260934561491013,1
3310,2188528,-99.0116368791906,19.1342502990384,4,63.5913276672363,0.0249087512493134,0.0384524986147881,0.0412712506949902,0.159452497959137,0.128102511167526,0.075178749859333,0.588775634765625,0.252983957529068,0.24212221801281,0.0780622437596321,0.203249797224998,3
3311,1359045,-99.2172612477255,19.2312683497233,4,68.0371932983398,0.0761274993419647,0.101042494177818,0.108756244182587,0.195752501487732,0.162573754787445,0.134991258382797,0.285693794488907,0.162203818559647,0.17026923596859,0.0341807715594769,0.314454346895218,5
3312,2701784,-99.0358913918618,19.0741530065308,4,61.3157005310059,0.0196150001138449,0.0363349989056587,0.0302575007081032,0.191929996013641,0.12950499355793,0.06683249771595,0.72763991355896,0.335797488689423,0.329577296972275,0.10973584651947,0.214099198579788,2
3313,2464033,-99.2097153993389,19.1019109488101,4,68.0922775268555,0.0185425002127886,0.0390300005674362,0.041312500834465,0.207687497138977,0.119742497801781,0.0575649999082088,0.668172657489777,0.333194255828857,0.315943390130997,0.1187754124403,0.219813361763954,5
